id,idLegislatura,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
74460,55,MARCELO CASTRO,PMDB,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/74460,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/74460.jpg
178942,55,MARCO ANTÔNIO CABRAL,PMDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178942,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178942.jpg
178850,55,MARCOS ROTTA,PMDB,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/178850,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178850.jpg
74177,55,MARINHA RAUPP,PMDB,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/74177,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/74177.jpg
181315,55,MARQUINHO MENDES,PMDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/181315,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/181315.jpg
178843,55,MARX BELTRÃO,PMDB,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/178843,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178843.jpg
74749,55,MAURO LOPES,PMDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74749,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/74749.jpg
141507,55,MAURO MARIANI,PMDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/141507,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/141507.jpg
124411,55,MAURO PEREIRA,PMDB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/124411,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/124411.jpg
178997,55,MOSES RODRIGUES,PMDB,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178997,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178997.jpg
178896,55,NEWTON CARDOSO JR,PMDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178896,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178896.jpg
73463,55,OSMAR SERRAGLIO,PMDB,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73463,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/73463.jpg
73692,55,OSMAR TERRA,PMDB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/73692,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/73692.jpg
74812,55,PEDRO CHAVES,PMDB,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/74812,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/74812.jpg
122158,55,PEDRO PAULO,PMDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/122158,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/122158.jpg
141532,55,ROCHA LOURES,PMDB,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/141532,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/141532.jpg
178897,55,RODRIGO PACHECO,DEM,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178897,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,http://www.camara.leg.br/internet/deputado/bandep/178897.jpg
160651,55,ROGÉRIO PENINHA MENDONÇA,PMDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/160651,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/160651.jpg
178864,55,ADAIL CARNEIRO,PP,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178864,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178864.jpg
136811,55,AFONSO HAMM,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/136811,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/136811.jpg
160527,55,AGUINALDO RIBEIRO,PP,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/160527,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160527.jpg
178831,55,ANDRÉ ABDON,PP,AP,https://dadosabertos.camara.leg.br/api/v2/deputados/178831,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178831.jpg
178882,55,ANDRÉ FUFUCA,PP,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178882,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178882.jpg
160515,55,RONALDO BENEDET,PMDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/160515,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/160515.jpg
74762,55,SARAIVA FELIPE,PMDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74762,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/74762.jpg
178933,55,SERGIO SOUZA,PMDB,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178933.jpg
160612,55,SERGIO ZVEITER,DEM,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/160612,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,http://www.camara.leg.br/internet/deputado/bandep/160612.jpg
74765,55,SILAS BRASILEIRO,PMDB,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74765,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/74765.jpg
178911,55,SIMONE MORGADO,PMDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/178911,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178911.jpg
178946,55,SORAYA SANTOS,PR,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178946,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178946.jpg
74010,55,VALDIR COLATTO,PMDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/74010,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/74010.jpg
141552,55,VALTENIR PEREIRA,PSB,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/141552,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,http://www.camara.leg.br/internet/deputado/bandep/141552.jpg
178913,55,VENEZIANO VITAL DO RÊGO,PMDB,PB,https://dadosabertos.camara.leg.br/api/v2/deputados/178913,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178913.jpg
178869,55,VITOR VALIM,PROS,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178869,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,http://www.camara.leg.br/internet/deputado/bandep/178869.jpg
178952,55,WALTER ALVES,PMDB,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/178952,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/178952.jpg
160620,55,WASHINGTON REIS,PMDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/160620,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/160620.jpg
193066,55,WILSON BESERRA,PMDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/193066,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,http://www.camara.leg.br/internet/deputado/bandep/193066.jpg
191945,55,ZÉ AUGUSTO NALIN,DEM,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/191945,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,http://www.camara.leg.br/internet/deputado/bandep/191945.jpg
160541,55,ARTHUR LIRA,PP,AL,https://dadosabertos.camara.leg.br/api/v2/deputados/160541,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160541.jpg
178948,55,BETO ROSADO,PP,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/178948,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178948.jpg
178906,55,BETO SALAME,PP,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/178906,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178906.jpg
93083,55,CACÁ LEÃO,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/93083,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/93083.jpg
178848,55,CONCEIÇÃO SAMPAIO,PP,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/178848,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178848.jpg
178963,55,COVATTI FILHO,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/178963,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178963.jpg
73768,55,DILCEU SPERAFICO,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73768,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/73768.jpg
160599,55,DIMAS FABIANO,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160599,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160599.jpg
141421,55,EDUARDO DA FONTE,PP,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/141421.jpg
160649,55,ESPERIDIÃO AMIN,PP,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/160649,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160649.jpg
178904,55,EZEQUIEL FONSECA,PP,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/178904,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178904.jpg
66828,55,FAUSTO PINATO,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/66828,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/66828.jpg
92699,55,FERNANDO MONTEIRO,PP,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/92699,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/92699.jpg
186775,55,FRANKLIN,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/186775,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/186775.jpg
160667,55,GUILHERME MUSSI,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160667,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160667.jpg
178959,55,HIRAN GONÇALVES,PP,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/178959,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178959.jpg
67138,55,IRACEMA PORTELLA,PP,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/67138,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/67138.jpg
160570,55,JERÔNIMO GOERGEN,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/160570,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160570.jpg
74388,55,JORGE BOEIRA,PP,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/74388,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/74388.jpg
74395,55,JOSÉ OTÁVIO GERMANO,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/74395,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/74395.jpg
74253,55,JULIO LOPES,PP,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74253,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/74253.jpg
141480,55,LÁZARO BOTELHO,PP,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/141480,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/141480.jpg
73483,55,LUIS CARLOS HEINZE,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/73483,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/73483.jpg
141487,55,LUIZ FERNANDO FARIA,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141487,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/141487.jpg
178867,55,MACEDO,PP,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178867,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178867.jpg
151965,55,MAIA FILHO,PP,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/151965,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/151965.jpg
178932,55,MARCELO BELINATI,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178932,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178932.jpg
74235,55,MARCUS VICENTE,PP,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/74235,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/74235.jpg
178858,55,MÁRIO NEGROMONTE JR.,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178858,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178858.jpg
73781,55,NELSON MEURER,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73781,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/73781.jpg
74752,55,ODELMO LEÃO,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/74752,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/74752.jpg
141517,55,PAULO HENRIQUE LUSTOSA,PP,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/141517,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/141517.jpg
132056,55,PAULO MALUF,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/132056,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/132056.jpg
171620,55,RENATO ANDRADE,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/171620,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/171620.jpg
141527,55,RENATO MOLLING,PP,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/141527,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/141527.jpg
160654,55,RENZO BRAZ,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160654,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160654.jpg
73788,55,RICARDO BARROS,PP,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73788,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/73788.jpg
160655,55,RICARDO IZAR,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160655,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160655.jpg
73674,55,ROBERTO BALESTRA,PP,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/73674,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/73674.jpg
141529,55,ROBERTO BRITTO,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/141529,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/141529.jpg
178968,55,ADELSON BARRETO,PR,SE,https://dadosabertos.camara.leg.br/api/v2/deputados/178968,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178968.jpg
141372,55,AELTON FREITAS,PR,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141372,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/141372.jpg
178972,55,ALEX MANENTE,PPS,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178972,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/178972.jpg
178936,55,ALEXANDRE VALLE,PR,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178936,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178936.jpg
160602,55,ARNALDO JORDY,PPS,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/160602,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/160602.jpg
160600,55,ARTHUR OLIVEIRA MAIA,PPS,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/160600.jpg
164360,55,CARMEN ZANOTTO,PPS,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/164360,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/164360.jpg
178883,55,ELIZIANE GAMA,PPS,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/178883,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/178883.jpg
198198,55,LUZIA FERREIRA,PPS,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/198198,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/198198.jpg
178880,55,MARCOS ABRÃO,PPS,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/178880,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/178880.jpg
195997,55,POLLYANA GAMA,PPS,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/195997,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/195997.jpg
74048,55,RAUL JUNGMANN,PPS,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/74048,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/74048.jpg
73805,55,ROBERTO FREIRE,PPS,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/73805,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/73805.jpg
178861,55,RONALDO CARLETTO,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178861,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178861.jpg
178870,55,RÔNEY NEMER,PP,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/178870,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/178870.jpg
73466,55,RUBENS BUENO,PPS,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/73466,https://dadosabertos.camara.leg.br/api/v2/partidos/36813,http://www.camara.leg.br/internet/deputado/bandep/73466.jpg
74372,55,SANDES JÚNIOR,PP,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/74372,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/74372.jpg
73424,55,SIMÃO SESSIM,PP,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/73424,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/73424.jpg
160611,55,TONINHO PINHEIRO,PP,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/160611,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,http://www.camara.leg.br/internet/deputado/bandep/160611.jpg
141558,55,WALDIR MARANHÃO,AVANTE,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/141558,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,http://www.camara.leg.br/internet/deputado/bandep/141558.jpg
178846,55,ALFREDO NASCIMENTO,PR,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/178846,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178846.jpg
160551,55,ANDERSON FERREIRA,PR,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/160551,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/160551.jpg
141513,55,BILAC PINTO,PR,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141513,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/141513.jpg
178999,55,BRUNNY,PR,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178999,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178999.jpg
178865,55,CABO SABINO,AVANTE,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/178865,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,http://www.camara.leg.br/internet/deputado/bandep/178865.jpg
194261,55,CAJAR NARDES,PODE,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/194261,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,http://www.camara.leg.br/internet/deputado/bandep/194261.jpg
178829,55,CAPITÃO AUGUSTO,PR,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178829,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178829.jpg
178928,55,CHRISTIANE DE SOUZA YARED,PR,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/178928,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178928.jpg
178939,55,CLARISSA GAROTINHO,PROS,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178939,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,http://www.camara.leg.br/internet/deputado/bandep/178939.jpg
178893,55,DELEGADO EDSON MOREIRA,PR,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/178893,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178893.jpg
164359,55,DELEGADO WALDIR,PSL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/164359,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,http://www.camara.leg.br/internet/deputado/bandep/164359.jpg
178940,55,DR. JOÃO,PR,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178940,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178940.jpg
141417,55,EDIO LOPES,PR,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/141417,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/141417.jpg
74383,55,GIACOBO,PR,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/74383,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/74383.jpg
160673,55,GIOVANI CHERINI,PR,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/160673,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/160673.jpg
129618,55,GORETE PEREIRA,PR,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/129618,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/129618.jpg
141458,55,JOÃO CARLOS BACELAR,PR,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/141458,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/141458.jpg
160509,55,JORGINHO MELLO,PR,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/160509,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/160509.jpg
74140,55,JOSÉ CARLOS ARAÚJO,PR,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74140,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/74140.jpg
74554,55,JOSÉ ROCHA,PR,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74554,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/74554.jpg
141478,55,LAERTE BESSA,PR,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/141478,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/141478.jpg
141484,55,LÚCIO VALE,PR,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/141484,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/141484.jpg
178955,55,LUIZ CLÁUDIO,PR,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/178955,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/178955.jpg
162332,55,LUIZ NISHIMORI,PR,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/162332,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/162332.jpg
166402,55,MAGDA MOFATTO,PR,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,http://www.camara.leg.br/internet/deputado/bandep/166402.jpg
179000,55,MARCELO ÁLVARO ANTÔNIO,PSL,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/179000,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,http://www.camara.leg.br/internet/deputado/bandep/179000.jpg
